term,caseName,justiceId,speakerName,text,cleanText,duration,decidedBy,arguedOn,petitioner,respondent,docket,grantedOn,decidedOn,justice,partyWinning,direction,majority,vote
2010,Michigan v. Bryant,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 5, 2010",Michigan,Richard Perry Bryant,09-150,"Mar 1, 2010","Feb 28, 2011",108.0,1.0,0.0,0.0,0
2010,Kentucky v. King,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 12, 2011",Kentucky,Hollis Deshaun King,09-1272,"Sep 28, 2010","May 16, 2011",108.0,1.0,0.0,0.0,0
2010,Snyder v. Phelps,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 6, 2010",Albert Snyder,"Fred W. Phelps, Sr., et al.",09-751,"Mar 8, 2010","Mar 2, 2011",108.0,0.0,0.0,0.0,1
2010,"Goodyear Dunlop Tires Operations, S.A. v. Brown",108,Clarence Thomas,,,0.0,Roberts Court,"Jan 11, 2011","Goodyear Dunlop Tires Operations, S.A., et al.","Edgar D. Brown et ux., co-administrators of the Estate of Julian David Brown, et al.",10-76,"Sep 28, 2010","Jun 27, 2011",108.0,1.0,0.0,0.0,0
2010,Smith v. Bayer Corp.,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 18, 2011","Keith Smith, et al.",Bayer Corp.,09-1205,"Sep 28, 2010","Jun 16, 2011",108.0,1.0,0.0,0.0,0
2010,Bond v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 22, 2011",Carol Anne Bond,United States,09-1227,"Oct 12, 2010","Jun 16, 2011",108.0,1.0,0.0,0.0,0
2010,McNeill v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 25, 2011",Clifton Terelle McNeill,United States,10-5258,"Jan 7, 2011","Jun 6, 2011",108.0,0.0,0.0,0.0,1
2010,Arizona Free Enterprise Club's Freedom Club PAC v. Bennett,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 28, 2011","Arizona Free Enterprise Club's Freedom Club PAC, et al.","Ken Bennett, in His Official Capacity as Arizona Secretary of State, et al.",10-238,"Nov 29, 2010","Jun 27, 2011",108.0,1.0,0.0,0.0,0
2010,Camreta v. Greene,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 1, 2011",Bob Camreta,"Sarah Greene, et al.",09-1454,"Oct 12, 2010","May 26, 2011",108.0,1.0,0.0,0.0,0
2010,United States  v. Tinklenberg,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 22, 2011",United States,Jason Louis Tinklenberg,09-1498,"Sep 28, 2010","May 26, 2011",108.0,0.0,0.0,0.0,1
2010,"Janus Capital Group, Inc. v. First Derivative Traders",108,Clarence Thomas,,,0.0,Roberts Court,"Dec 7, 2010","Janus Capital Group, Inc., et al.",First Derivative Traders,09-525,"Jun 28, 2010","Jun 13, 2011",108.0,1.0,0.0,0.0,0
2010,"Global-Tech Appliances, Inc. v. SEB S.A.",108,Clarence Thomas,,,0.0,Roberts Court,"Feb 23, 2011","Global-Tech Appliances, Inc.",SEB S.A.,10-6,"Oct 12, 2010","May 31, 2011",108.0,0.0,0.0,0.0,1
2010,"Thompson v. North American Stainless, LP",108,Clarence Thomas,,,0.0,Roberts Court,"Dec 7, 2010",Eric L. Thompson,"North American Stainless, LP",09-291,"Jun 29, 2010","Jan 24, 2011",108.0,1.0,0.0,0.0,0
2010,Mayo Foundation v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 8, 2010","Mayo Foundation for Medical Education and Research, et al.",United States,09-837,"Jun 1, 2010","Jan 11, 2011",108.0,0.0,0.0,0.0,1
2010,Arizona Christian School Tuition Organization v. Winn,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 3, 2010",Arizona Christian School Tuition Organization,"Kathleen M. Winn, et al.",09-987,"May 24, 2010","Apr 4, 2011",108.0,1.0,0.0,0.0,0
2010,Tolentino v. New York,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 21, 2011",Jose Tolentino,New York,09-11556,"Nov 15, 2010","Mar 29, 2011",108.0,0.0,0.0,0.0,1
2010,Chamber of Commerce of the United States v. Whiting,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 8, 2010","Chamber of Commerce of the United States, et al.","Michael B. Whiting, et al.",09-115,"Jun 28, 2010","May 26, 2011",108.0,0.0,0.0,0.0,1
2010,Pepper v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 6, 2010",Jason Pepper,United States,09-6822,"Jun 28, 2010","Mar 2, 2011",108.0,1.0,0.0,0.0,0
2010,Harrington v. Richter,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 12, 2010","Kelly Harrington, Warden",Joshua Richter,09-587,"Feb 22, 2010","Jan 19, 2011",108.0,1.0,0.0,0.0,0
2010,Davis v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 21, 2011",Willie Gene Davis,United States,09-11328,"Nov 1, 2010","Jun 16, 2011",108.0,0.0,0.0,0.0,1
2010,Wall v. Kholi,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 29, 2010","Ashbel T. Wall, II, Director of Rhode Island Department of Corrections",Khalil Kholi,09-868,"May 17, 2010","Mar 7, 2011",108.0,0.0,0.0,0.0,1
2010,Virginia Office for Protection and Advocacy v. Stewart,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 1, 2010",Virginia Office for Protection and Advocacy,"James W. Stewart III, Commissioner, Virginia Department of Behavioral Health and Developmental Services, et al.",09-529,"Jun 21, 2010","Apr 19, 2011",108.0,1.0,0.0,0.0,0
2010,United States v. Jicarilla Apache Nation,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 20, 2011",United States,Jicarilla Apache Nation,10-382,"Jan 7, 2011","Jun 13, 2011",108.0,1.0,0.0,0.0,0
2010,Nevada Commission on Ethics v. Carrigan,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 27, 2011",Nevada Commission on Ethics,Michael A. Carrigan,10-568,"Jan 7, 2011","Jun 13, 2011",108.0,1.0,0.0,0.0,0
2010,Ortiz v. Jordan,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 1, 2010",Michelle Ortiz,Paula Jordan and Rebecca Bright,09-737,"Apr 26, 2010","Jan 24, 2011",108.0,1.0,0.0,0.0,0
2010,Astra USA v. Santa Clara County,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 19, 2011",Astra USA,"Santa Clara County, Calif.",09-1273,"Sep 28, 2010","Mar 29, 2011",108.0,1.0,0.0,0.0,0
2010,Skinner v. Switzer,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 13, 2010",Henry W. Skinner,"Lynn Switzer, District Attorney for the 31st Judicial District of Texas",09-9000,"May 24, 2010","Mar 7, 2011",108.0,1.0,0.0,0.0,0
2011,Coleman v. Maryland Court of Appeals,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 11, 2012",Daniel Coleman,Court of Appeals of Maryland,10-1016,"Jun 27, 2011","Mar 20, 2012",108.0,0.0,0.0,0.0,1
2011,United States v. Home Concrete & Supply,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 17, 2012",United States,"Home Concrete & Supply, LLC, et al.",11-139,"Sep 27, 2011","Apr 25, 2012",108.0,0.0,0.0,0.0,1
2011,Vartelas v. Holder,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 18, 2012",Panagis Vartelas,"Eric H. Holder Jr., Attorney General",10-1211,"Sep 27, 2011","Mar 28, 2012",108.0,1.0,0.0,0.0,0
2011,Match-E-Be-Nash-She-Wish Band v. Patchak,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 24, 2012",Match-E-Be-Nash-She-Wish Band of Pottawatomi Indians,David Patchak,11-246,"Dec 12, 2011","Jun 18, 2012",108.0,0.0,0.0,0.0,1
2011,Kiobel v. Royal Dutch Petroleum,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 28, 2012","Esther Kiobel, et al.","Royal Dutch Petroleum, et al.",10-1491,"Oct 17, 2011","Apr 17, 2013",108.0,0.0,0.0,0.0,1
2011,Perry v. Perez,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 9, 2012",,,11-713,"Dec 9, 2011","Jan 20, 2012",108.0,1.0,0.0,0.0,0
2011,Judulang v. Holder,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 12, 2011",Joel Judulang,"Eric H. Holder, Jr.",10-694,"Apr 18, 2011","Dec 12, 2011",108.0,1.0,0.0,0.0,0
2011,Missouri v. Frye,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 31, 2011",Missouri,Galin E. Frye,10-444,"Jan 7, 2011","Mar 21, 2012",108.0,1.0,0.0,0.0,0
2011,"Caraco Pharmaceutical Laboratories, Ltd. v. Novo Nordisk A/S",108,Clarence Thomas,,,0.0,Roberts Court,"Dec 5, 2011","Caraco Pharmaceutical Laboratories, Ltd., et al.","Novo Nordisk A/S, et al.",10-844,"Jun 27, 2011","Apr 17, 2012",108.0,1.0,0.0,0.0,0
2011,Armour v. City of Indianapolis,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 29, 2012",Christine Armour,City of Indianapolis,11-161,"Nov 14, 2011","Jun 4, 2012",108.0,0.0,0.0,0.0,1
2011,Hall v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 29, 2011","Lynwood D. Hall, et ux.",United States,10-875,"Jun 13, 2011","May 14, 2012",108.0,0.0,0.0,0.0,1
2011,Rehberg v. Paulk,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 1, 2011",Charles A. Rehberg,"James P. Paulk, et al.",10-788,"Mar 21, 2011","Apr 2, 2012",108.0,0.0,0.0,0.0,1
2011,United States v. Jones,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 8, 2011",United States,Antoine Jones,10-1259,"Jun 27, 2011","Jan 23, 2012",108.0,0.0,0.0,0.0,1
2011,Martel v. Clair,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 6, 2011","Michael Martel, Warden",Kenneth Clair,10-1265,"Jun 27, 2011","Mar 5, 2012",108.0,1.0,0.0,0.0,0
2011,"Mayo Collaborative Services v. Prometheus Laboratories, Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Dec 7, 2011","Mayo Collaborative Services, dba Mayo Medical Laboratories, et al.","Prometheus Laboratories, Inc.",10-1150,"Jun 20, 2011","Mar 20, 2012",108.0,1.0,0.0,0.0,0
2011,Pacific Operators Offshore v. Valladolid,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 11, 2011","Pacific Operators of Offshore, LLP, et al.",Luisa L. Valladolid,10-507,"Feb 22, 2011","Jan 11, 2012",108.0,0.0,0.0,0.0,1
2011,Williams v. Illinois,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 6, 2011",Sandy Williams,Illinois,10-8505,"Jun 28, 2011","Jun 18, 2012",108.0,0.0,0.0,0.0,1
2011,United States v. Alvarez,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 22, 2012",United States,Xavier Alvarez,11-210,"Oct 17, 2011","Jun 28, 2012",108.0,0.0,0.0,0.0,1
2011,PPL Montana v. Montana,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 7, 2011","PPL Montana, LLC",Montana,10-218,"Jun 20, 2011","Feb 22, 2012",108.0,1.0,0.0,0.0,0
2011,Arizona v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 25, 2012",Arizona et al.,United States,11-182,"Dec 9, 2011","Jun 25, 2012",108.0,0.0,0.0,0.0,1
2011,Messerschmidt v. Millender,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 5, 2011","Curt Messerschmidt, et al.","Augusta Millender, et al.",10-704,"Jun 27, 2011","Feb 22, 2012",108.0,1.0,0.0,0.0,0
2011,RadLAX Gateway Hotel v. Amalgamated Bank,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 23, 2012","RadLAX Gateway Hotel, LLC., et al.",Amalgamated Bank,11-166,"Dec 12, 2011","May 29, 2012",108.0,0.0,0.0,0.0,1
2011,Greene v. Fisher,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 11, 2011","Eric Greene, aka Jarmaine Q. Trice","Jon Fisher, Superintendent, State Correctional Institution at Smithfield, et al.",10-637,"Apr 4, 2011","Nov 8, 2011",108.0,0.0,0.0,0.0,1
2011,Reynolds v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 3, 2011",Billy Joe Reynolds,United States,10-6549,"Jan 24, 2011","Jan 23, 2012",108.0,1.0,0.0,0.0,0
2011,Astrue v. Capato,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 19, 2012","Michael J. Astrue, Commissioner of Social Security",Karen K. Capato,11-159,"Nov 14, 2011","May 21, 2012",108.0,1.0,0.0,0.0,0
2011,Credit Suisse Securities LLC v. Simmonds,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 29, 2011",Credit Suisse Securities LLC et. al.,Vanessa Simmonds,10-1261,"Jun 27, 2011","Mar 26, 2012",108.0,1.0,0.0,0.0,0
2011,Miller v. Alabama,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 20, 2012",Evan Miller,Alabama,10-9646,"Nov 7, 2011","Jun 25, 2012",108.0,1.0,0.0,0.0,0
2011,Filarsky v. Delia,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 17, 2012",Steve A. Filarsky,Nicholas B. Delia,10-1018,"Sep 27, 2011","Apr 17, 2012",108.0,1.0,0.0,0.0,0
2011,Douglas v. Independent Living Center of Southern California,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 3, 2011","Toby Douglas, Director, California Department of Health Care Services","Independent Living Center of Southern California, Inc., et al.",09-958,"Jan 18, 2011","Feb 22, 2012",108.0,1.0,0.0,0.0,0
2011,Lafler v. Cooper,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 31, 2011","Blaine Lafler, Warden",Anthony Cooper,10-209,"Jan 7, 2011","Mar 21, 2012",108.0,1.0,0.0,0.0,0
2011,Perry v. New Hampshire,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 2, 2011",Barion Perry,New Hampshire,10-8974,"May 31, 2011","Jan 11, 2012",108.0,0.0,0.0,0.0,1
2011,Blueford v. Arkansas,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 22, 2012",Alex Blueford,Arkansas,10-1320,"Oct 11, 2011","May 24, 2012",108.0,0.0,0.0,0.0,1
2011,Mohamad v. Palestinian Authority,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 28, 2012","Asid Mohamad, et al.","Jibril Rajoub, et al.",11-88,"Oct 17, 2011","Apr 18, 2012",108.0,0.0,0.0,0.0,1
2011,Taniguchi v. Kan Pacific Saipan,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 21, 2012",Kouichi Taniguchi,"Kan Pacific Saipan, Ltd.",10-1472,"Sep 27, 2011","May 21, 2012",108.0,1.0,0.0,0.0,0
2011,Kurns v. Railroad Friction Products Corp.,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 9, 2011","Gloria Gail Kurns, Executrix of the Estate of George M. Corson, Deceased, et al.","Railroad Friction Products Corporation, et al.",10-879,"Jun 6, 2011","Feb 29, 2012",108.0,0.0,0.0,0.0,1
2011,CompuCredit Corp. v. Greenwood,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 11, 2011","CompuCredit Corporation, et al.","Wanda Greenwood, et al.",10-948,"May 2, 2011","Jan 10, 2012",108.0,1.0,0.0,0.0,0
2011,Golan v. Holder,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 5, 2011","Lawrence Golan, et al.","Eric H. Holder, Jr., Attorney General, et al.",10-545,"Mar 7, 2011","Jan 18, 2012",108.0,0.0,0.0,0.0,1
2011,Martinez v. Ryan,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 4, 2011",Luis Mariano Martinez,"Charles L. Ryan, Director, Arizona Department of Corrections",10-1001,"Jun 6, 2011","Mar 20, 2012",108.0,1.0,0.0,0.0,0
2011,"Mims v. Arrow Financial Services, LLC",108,Clarence Thomas,,,0.0,Roberts Court,"Nov 28, 2011",Marcus D. Mims,"Arrow Financial Services, LLC",10-1195,"Jun 27, 2011","Jan 18, 2012",108.0,1.0,0.0,0.0,0
2011,Southern Union Company v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 19, 2012",Southern Union Company,United States,11-94,"Nov 28, 2011","Jun 21, 2012",108.0,1.0,0.0,0.0,0
2011,Knox v. Service Employees International Union,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 10, 2012","Dianne Knox, et al.","Service Employees International Union, Local 1000",10-1121,"Jun 27, 2011","Jun 21, 2012",108.0,1.0,0.0,0.0,0
2011,Minneci v. Pollard,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 1, 2011","Margaret Minneci, et al.","Richard Lee Pollard, et al.",10-1104,"May 16, 2011","Jan 10, 2012",108.0,1.0,0.0,0.0,0
2011,Roberts v. Sea-Land Services,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 11, 2012",Dana Roberts,"Sea-Land Services, Inc., et al.",10-1399,"Sep 27, 2011","Mar 20, 2012",108.0,0.0,0.0,0.0,1
2011,Holder v. Gutierrez,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 18, 2012","Eric H. Holder, Jr., Attorney General",Carlos M. Gutierrez,10-1542,"Sep 27, 2011","May 21, 2012",108.0,1.0,0.0,0.0,0
2011,Kawashima v. Holder,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 7, 2011","Akio Kawashima, et ux.","Eric H. Holder, Jr., Attorney General",10-577,"May 23, 2011","Feb 21, 2012",108.0,0.0,0.0,0.0,1
2011,Vasquez v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 21, 2012",Alexander Vasquez,United States,11-199,"Nov 28, 2011","Apr 2, 2012",108.0,0.0,0.0,0.0,1
2011,Kappos v. Hyatt,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 9, 2012","David J. Kappos, Under Secretary of Commerce for Intellectual Property and Director, Patent and Trademark Office",Gilbert P. Hyatt,10-1219,"Jun 27, 2011","Apr 18, 2012",108.0,0.0,0.0,0.0,1
2011,FCC v. Fox Television Stations,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 10, 2012","Federal Communications Commission, et al.","Fox Television Stations, Inc., et al.",10-1293,"Jun 27, 2011","Jun 21, 2012",108.0,0.0,0.0,0.0,1
2011,"Freeman v. Quicken Loans, Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Feb 21, 2012","Tammy Foret Freeman, et al.,","Quicken Loans, Inc.",10-1042,"Oct 11, 2011","May 24, 2012",108.0,0.0,0.0,0.0,1
2011,Sackett v. EPA,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 9, 2012","Chantell Sackett, et vir","Environmental Protection Agency, et al.",10-1062,"Jun 27, 2011","Mar 21, 2012",108.0,1.0,0.0,0.0,0
2011,Howes v. Fields,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 4, 2011","Carol Howes, Warden",Randall Lee Fields,10-680,"Jan 24, 2011","Feb 21, 2012",108.0,1.0,0.0,0.0,0
2011,Gonzalez v. Thaler,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 2, 2011",Rafael Arriaza Gonzalez,"Rick Thaler, Director, Texas Department of Criminal Justice, Correctional Institutions Division",10-895,"Jun 13, 2011","Jan 10, 2012",108.0,0.0,0.0,0.0,1
2011,Salazar v. Ramah Navajo Chapter,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 18, 2012","Kenneth L. Salazar, et al.","Ramah Navajo Chapter, et al.",11-551,"Jan 6, 2012","Jun 18, 2012",108.0,0.0,0.0,0.0,1
2011,Setser v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 30, 2011",Monroe Ace Setser,United States,10-7387,"Jun 13, 2011","Mar 28, 2012",108.0,0.0,0.0,0.0,1
2011,Wood v. Milyard,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 27, 2012",Patrick Wood,"Kevin Milyard, Warden, Sterling Correctional Facility, et al.",10-9995,"Sep 27, 2011","Apr 24, 2012",108.0,1.0,0.0,0.0,0
2011,National Federation of Independent Business v. Sebelius,108,Clarence Thomas,,,0.0,Roberts Court,"Mar  26 - 28, 2012","National Federation of Independent Business, et al.","Kathleen Sebelius, Secretary of Health and Human Services, et al.",11-393,"Nov 14, 2011","Jun 28, 2012",108.0,0.0,0.0,0.0,1
2011,Christopher v. SmithKline,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 16, 2012","Michael Shane Christopher, Frank Buchanan",SmithKline Beecham Corporation d/b/a GlaxoSmithKline,11-204,"Nov 28, 2011","Jun 18, 2012",108.0,0.0,0.0,0.0,1
2011,Dorsey v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 17, 2012","Edward Dorsey, Sr.",United States,11-5683,"Nov 28, 2011","Jun 21, 2012",108.0,1.0,0.0,0.0,0
2011,Elgin v. Department of the Treasury,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 27, 2012","Michael B. Elgin, et al.","Department of the Treasury, et al.",11-45,"Oct 17, 2011","Jun 11, 2012",108.0,0.0,0.0,0.0,1
2011,FAA v. Cooper,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 30, 2011",Federal Aviation Administration,Stanmore Cooper,10-1024,"Jun 20, 2011","Mar 28, 2012",108.0,1.0,0.0,0.0,0
2011,Reichle v. Howards,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 21, 2012","Virgil D. ""Gus"" Reichle, Jr., et al.",Steven Howards,11-262,"Dec 5, 2011","Jun 4, 2012",108.0,1.0,0.0,0.0,0
2011,Maples v. Thomas,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 4, 2011",Cory R. Maples,"Kim T. Thomas, Interim Commissioner, Alabama Department of Corrections",10-63,"Mar 21, 2011","Jan 18, 2012",108.0,1.0,0.0,0.0,0
2011,Zivotofsky v. Clinton,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 7, 2011","M. B. Z., By His Parents and Guardians Ari Z. Zivotofsky, et ux.","Hillary Rodham Clinton, Secretary of State",10-699,"May 2, 2011","Mar 26, 2012",108.0,1.0,0.0,0.0,0
2011,Hosanna-Tabor Evangelical Lutheran Church and School v. EEOC,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 5, 2011",Hosanna-Tabor Evangelical Lutheran Church and School,"Equal Employment Opportunity Commission, et al.",10-553,"Mar 28, 2011","Jan 11, 2012",108.0,1.0,0.0,0.0,0
2011,Florence v. Board of Chosen Freeholders of the County of Burlington,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 12, 2011",Albert W. Florence,"Board of Chosen Freeholders of the County of Burlington, et al.",10-945,"Apr 4, 2011","Apr 2, 2012",108.0,0.0,0.0,0.0,1
2011,National Meat Association v. Harris,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 9, 2011",National Meat Association,"Kamala D. Harris, Attorney General of California, et al.",10-224,"Jun 27, 2011","Jan 23, 2012",108.0,1.0,0.0,0.0,0
2011,Smith v. Cain,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 8, 2011",Juan Smith,"Burl Cain, Warden",10-8145,"Jun 13, 2011","Jan 10, 2012",108.0,1.0,0.0,0.0,0
2012,Bailey v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 1, 2012",Chunon L. Bailey aka Polo,United States,11-770,"Jun 4, 2012","Feb 19, 2013",108.0,1.0,0.0,0.0,0
2012,United States v. Bormes,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 2, 2012",United States,James X. Bormes,11-192,"Jan 13, 2012","Nov 13, 2012",108.0,1.0,0.0,0.0,0
2012,Adoptive Couple v. Baby Girl,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 16, 2013",Adoptive Couple,"Baby Girl, a minor child under the age of fourteen years, Birth Father, and the Cherokee Nation",12-399,"Jan 4, 2013","Jun 25, 2013",108.0,1.0,0.0,0.0,0
2012,FTC v. Actavis Inc.,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 25, 2013",Federal Trade Commission,Actavis Inc. et al.,12-416,"Dec 7, 2012","Jun 17, 2013",108.0,1.0,0.0,0.0,0
2012,FTC v. Phoebe Putney Health System,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 26, 2012",Federal Trade Commission,Phoebe Putney Memorial Hospital,11-1160,"Jun 25, 2012","Feb 19, 2013",108.0,1.0,0.0,0.0,0
2012,Arizona v. Inter Tribal Council of Arizona,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 18, 2013","Arizona, et al.","Inter Tribal Council of Arizona, et al.",12-71,"Oct 15, 2012","Jun 17, 2013",108.0,0.0,0.0,0.0,1
2012,"American Express Co., et al. v. Italian Colors Restaurant",108,Clarence Thomas,,,0.0,Roberts Court,"Feb 27, 2013","American Express, et al.",Italian Colors Restaurant,12-133,"Nov 9, 2012","Jun 20, 2013",108.0,1.0,0.0,0.0,0
2012,Decker v. Northwest Environmental Defense Center,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 3, 2012","Doug Decker, in his official capacity as Oregon State Forester, et al.","Northwest Environmental Defense Center, et al.",11-338,"Jun 25, 2012","Mar 20, 2013",108.0,1.0,0.0,0.0,0
2012,Moncrieffe v. Holder,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 10, 2012",Adrian Moncrieffe,"Eric H. Holder, Jr., Attorney General",11-702,"Apr 2, 2012","Apr 23, 2013",108.0,1.0,0.0,0.0,0
2012,Agency for International Development v. Alliance for Open Society International,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 22, 2013","United States Agency for International Development, et al.","Alliance for Open Society International, et al.",12-10,"Jan 11, 2013","Jun 20, 2013",108.0,0.0,0.0,0.0,1
2012,Hollingsworth v. Perry,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 26, 2013","Dennis Hollingsworth, et al.","Kristin Perry, et al.",12-144,"Dec 7, 2012","Jun 26, 2013",108.0,0.0,0.0,0.0,1
2012,Johnson v. Williams,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 3, 2012","Deborah K. Johnson, Acting Warden of the Central California Women's Facility at Chowchilla",Tara Sheneva Williams,11-465,"Jan 13, 2012","Feb 20, 2013",108.0,1.0,0.0,0.0,0
2012,Alleyne v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 14, 2013",Allen Ryan Alleyne,United States,11-9335,"Oct 5, 2012","Jun 17, 2013",108.0,1.0,0.0,0.0,0
2012,Mutual Pharmaceutical Co. v. Bartlett,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 19, 2013",Mutual Pharmaceutical Co.,Karen L. Bartlett,12-142,"Nov 30, 2012","Jun 24, 2013",108.0,1.0,0.0,0.0,0
2012,Kloeckner v Solis,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 2, 2012",Carolyn M. Kloeckner,"Hilda L. Solis, Secretary of Labor",11-184,"Jan 13, 2012","Dec 10, 2012",108.0,1.0,0.0,0.0,0
2012,Already LLC v. Nike,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 7, 2012","Already, LLC","Nike, Inc.",11-982,"Jun 25, 2012","Jan 9, 2013",108.0,0.0,0.0,0.0,1
2012,Oxford Health Plans v. Sutter,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 25, 2013",Oxford Health Plans,John Ivan Sutter,12-135,"Dec 7, 2012","Jun 10, 2013",108.0,0.0,0.0,0.0,1
2012,Florida v. Harris,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 31, 2012",Florida,Clayton Harris,11-817,"Mar 26, 2012","Feb 19, 2013",108.0,1.0,0.0,0.0,0
